path,type,size,parent_directory
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings,directory,31733,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__\labels.cpython-310.pyc,file,5221,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__\mklabels.cpython-310.pyc,file,1926,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__\tests.cpython-310.pyc,file,5028,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__\x_user_defined.cpython-310.pyc,file,2577,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__\__init__.cpython-310.pyc,file,9731,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings\__pycache__,directory,24483,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\webencodings
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__\six.cpython-310.pyc,file,27570,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__\typing_extensions.cpython-310.pyc,file,60710,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__\__init__.cpython-310.pyc,file,3112,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor\__pycache__,directory,91392,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__\__init__.cpython-310.pyc,file,616,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__\__main__.cpython-310.pyc,file,578,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__\__pip-runner__.cpython-310.pyc,file,1385,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip\__pycache__,directory,2579,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\entry_points.txt,file,124,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\INSTALLER,file,4,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\LICENSE.txt,file,1093,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\METADATA,file,4197,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\RECORD,file,76140,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\REQUESTED,file,0,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\top_level.txt,file,4,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info\WHEEL,file,92,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pip-22.2.2.dist-info,directory,81654,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\__init__.py,file,108568,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources,directory,108568,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern\__init__.py,file,2426,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern,directory,2426,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern\__pycache__\__init__.cpython-310.pyc,file,2931,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern\__pycache__,directory,2931,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\extern
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\appdirs.py,file,24701,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\zipp.py,file,8425,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\__init__.py,file,0,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor,directory,33126,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\abc.py,file,3886,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\readers.py,file,3566,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\simple.py,file,2836,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_adapters.py,file,4504,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_common.py,file,2741,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_compat.py,file,2706,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_itertools.py,file,884,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_legacy.py,file,3494,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__init__.py,file,506,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources,directory,25123,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\abc.cpython-310.pyc,file,5367,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\readers.cpython-310.pyc,file,5451,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\simple.cpython-310.pyc,file,4719,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\_adapters.cpython-310.pyc,file,7341,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\_common.cpython-310.pyc,file,2631,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\_compat.cpython-310.pyc,file,3491,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\_itertools.cpython-310.pyc,file,878,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\_legacy.cpython-310.pyc,file,4214,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__\__init__.cpython-310.pyc,file,633,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__pycache__,directory,34725,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\importlib_resources
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\context.py,file,5420,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py,file,13515,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__init__.py,file,0,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco,directory,18935,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__init__.py,file,15526,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text,directory,15526,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__pycache__\__init__.cpython-310.pyc,file,19654,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__pycache__,directory,19654,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\text
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__\context.cpython-310.pyc,file,6317,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__\functools.cpython-310.pyc,file,15609,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__\__init__.cpython-310.pyc,file,185,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco\__pycache__,directory,22111,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\jaraco
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\more.py,file,132569,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\recipes.py,file,18410,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__init__.py,file,83,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools,directory,151062,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__\more.cpython-310.pyc,file,123045,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__\recipes.cpython-310.pyc,file,20321,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__\__init__.cpython-310.pyc,file,260,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools\__pycache__,directory,143626,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\more_itertools
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py,file,8496,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\requirements.py,file,4706,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py,file,30110,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py,file,15699,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py,file,4200,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\version.py,file,14665,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\_manylinux.py,file,11488,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\_musllinux.py,file,4378,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py,file,1431,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py,file,661,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__init__.py,file,497,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging,directory,96331,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\markers.cpython-310.pyc,file,9293,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\requirements.cpython-310.pyc,file,3979,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\specifiers.cpython-310.pyc,file,21522,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\tags.cpython-310.pyc,file,12191,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\utils.cpython-310.pyc,file,3570,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\version.cpython-310.pyc,file,12920,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\_manylinux.cpython-310.pyc,file,7295,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\_musllinux.cpython-310.pyc,file,4607,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\_structures.cpython-310.pyc,file,2700,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\__about__.cpython-310.pyc,file,585,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__\__init__.cpython-310.pyc,file,441,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging\__pycache__,directory,79103,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\packaging
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\actions.py,file,6429,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\common.py,file,12936,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\core.py,file,213278,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\exceptions.py,file,9030,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\helpers.py,file,39007,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\results.py,file,25353,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing\testing.py,file,13388,E:\GB\Programm_Python\DZ5\.folder\Lib\site-packages\pkg_resources\_vendor\pyparsing
